Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604703481
Base Time Fractional,.738640240
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
130,0.03889935836196,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2897818088531,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.013969520
131,0.03951651602983,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2997679710388,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.097719200
132,0.04013451561332,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3097426891327,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.181477040
133,0.04075033590198,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3196936845779,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.265225120
134,0.041368894279,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3296650648117,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.348982520
135,0.04198843240738,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3396514654160,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.432707460
136,0.04260855540633,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3496249914169,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.516450660
137,0.04323040321469,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3596233129501,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.600191300
138,0.04385248571634,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3696240186691,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.683932340
139,0.04449478164315,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3799450397491,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.767659960
140,0.04511738941073,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3899204730988,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.851411540
141,0.04574033990502,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3998980522156,Volt DC,10,T,2W,F,F,11/06/2020,22:58:27,.935163120
142,0.04636123776436,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4098460674286,Volt DC,10,T,2W,F,F,11/06/2020,22:58:28,.018883020
143,0.04698518291116,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4198218584061,Volt DC,10,T,2W,F,F,11/06/2020,22:58:28,.102614060
144,0.04760979115963,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4298093318939,Volt DC,10,T,2W,F,F,11/06/2020,22:58:28,.186362900
145,0.0482340529561,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4397928714752,Volt DC,10,T,2W,F,F,11/06/2020,22:58:28,.270099820
146,0.04886233434081,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4498066902161,Volt DC,10,T,2W,F,F,11/06/2020,22:58:28,.353829360
147,0.04948762431741,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4597836732864,Volt DC,10,T,2W,F,F,11/06/2020,22:58:28,.437570080
