Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604700246
Base Time Fractional,.759171900
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
125,0.03208887949586,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2398581504822,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.661505780
126,0.03269509598613,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2498413324356,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.745231520
127,0.033302616328,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2598227262497,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.828953540
128,0.03391092643142,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2698024511337,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.912686740
129,0.03452361747622,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2798315286636,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.996409220
130,0.03513356298208,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2898080348969,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.080138180
131,0.03574484586716,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2997885942459,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.163889680
132,0.036356754601,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3097708225250,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.247643580
133,0.03696737810969,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3197207450867,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.331412240
134,0.03758082538843,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3297004699707,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.415157260
135,0.03819497674704,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3396724462509,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.498912700
136,0.03881008550525,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3496533632278,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.582661020
137,0.03942631557584,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3596450090408,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.666408520
138,0.040044169873,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3696547746658,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.750160720
139,0.04068188369274,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3799729347229,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.833921420
140,0.04129950329661,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3899478912354,Volt DC,10,T,2W,F,F,11/06/2020,22:04:38,.917680840
141,0.04191810265183,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.3999295234680,Volt DC,10,T,2W,F,F,11/06/2020,22:04:39,.001445700
142,0.04253458604217,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4098726511002,Volt DC,10,T,2W,F,F,11/06/2020,22:04:39,.085202940
143,0.04315391555429,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4198508262634,Volt DC,10,T,2W,F,F,11/06/2020,22:04:39,.168982400
144,0.04377396777272,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4298337697983,Volt DC,10,T,2W,F,F,11/06/2020,22:04:39,.252734820
145,0.04439486563206,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4398206472397,Volt DC,10,T,2W,F,F,11/06/2020,22:04:39,.336483880
146,0.0450189858675,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4498325586319,Volt DC,10,T,2W,F,F,11/06/2020,22:04:39,.420237300
147,0.04564063623548,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.4598175287247,Volt DC,10,T,2W,F,F,11/06/2020,22:04:39,.504003060
